Plot Title: PMA,,,
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 20462596, SEN S/N: 20462596)",End Of File (LGR S/N: 20462596)
2292,2/12/2019 3:30,62.94,
2293,2/12/2019 4:00,62.598,
2294,2/12/2019 4:30,62.598,
2295,2/12/2019 5:00,62.598,
2296,2/12/2019 5:30,62.598,
2297,2/12/2019 6:00,62.769,
2298,2/12/2019 6:30,63.111,
2299,2/12/2019 7:00,63.455,
2300,2/12/2019 7:30,63.797,
2301,2/12/2019 8:00,63.968,
2302,2/12/2019 8:30,64.481,
2303,2/12/2019 9:00,64.652,
2304,2/12/2019 9:30,64.481,
2305,2/12/2019 10:00,64.652,
2306,2/12/2019 10:30,64.652,
2307,2/12/2019 11:00,64.481,
2308,2/12/2019 11:30,64.652,
2309,2/12/2019 12:00,64.652,
2310,2/12/2019 12:30,64.481,
2311,2/12/2019 13:00,64.996,
2312,2/12/2019 13:30,64.652,
2313,2/12/2019 14:00,64.652,
2314,2/12/2019 14:30,64.481,
2315,2/12/2019 15:00,64.652,
2316,2/12/2019 15:30,64.652,
2317,2/12/2019 16:00,64.652,
2318,2/12/2019 16:30,64.652,
2319,2/12/2019 17:00,64.481,
2320,2/12/2019 17:30,64.31,
2321,2/12/2019 18:00,63.797,
2322,2/12/2019 18:30,63.626,
2323,2/12/2019 19:00,63.455,
2324,2/12/2019 19:30,63.282,
2325,2/12/2019 20:00,63.455,
2326,2/12/2019 20:30,63.111,
2327,2/12/2019 21:00,62.94,
2328,2/12/2019 21:30,62.94,
2329,2/12/2019 22:00,62.769,
2330,2/12/2019 22:30,62.425,
2331,2/12/2019 23:00,62.425,
2332,2/12/2019 23:30,62.425,
2333,2/13/2019 0:00,62.425,
2334,2/13/2019 0:30,62.425,
2335,2/13/2019 1:00,62.425,
2336,2/13/2019 1:30,62.425,
2337,2/13/2019 2:00,62.425,
2338,2/13/2019 2:30,62.425,
2339,2/13/2019 3:00,62.425,
2340,2/13/2019 3:30,62.425,
2341,2/13/2019 4:00,62.425,
2342,2/13/2019 4:30,62.598,
2343,2/13/2019 5:00,62.425,
2344,2/13/2019 5:30,62.425,
2345,2/13/2019 6:00,62.254,
2346,2/13/2019 6:30,62.083,
2347,2/13/2019 7:00,62.254,
2348,2/13/2019 7:30,62.254,
2349,2/13/2019 8:00,62.425,
2350,2/13/2019 8:30,62.425,
2351,2/13/2019 9:00,62.769,
2352,2/13/2019 9:30,63.111,
2353,2/13/2019 10:00,63.455,
2354,2/13/2019 10:30,63.797,
2355,2/13/2019 11:00,63.968,
2356,2/13/2019 11:30,63.968,
2357,2/13/2019 12:00,64.139,
2358,2/13/2019 12:30,63.968,
2359,2/13/2019 13:00,64.652,
2360,2/13/2019 13:30,64.825,
2361,2/13/2019 14:00,64.825,
2362,2/13/2019 14:30,65.167,
2363,2/13/2019 15:00,64.996,
2364,2/13/2019 15:30,64.825,
2365,2/13/2019 16:00,64.996,
2366,2/13/2019 16:30,64.825,
2367,2/13/2019 17:00,64.481,
2368,2/13/2019 17:30,64.31,
2369,2/13/2019 18:00,64.31,
2370,2/13/2019 18:30,64.139,
2371,2/13/2019 19:00,64.139,
2372,2/13/2019 19:30,64.139,
2373,2/13/2019 20:00,64.139,
2374,2/13/2019 20:30,64.139,
2375,2/13/2019 21:00,64.139,
2376,2/13/2019 21:30,64.139,
2377,2/13/2019 22:00,64.139,
2378,2/13/2019 22:30,64.139,
2379,2/13/2019 23:00,64.139,
2380,2/13/2019 23:30,64.139,
2381,2/14/2019 0:00,64.139,
2382,2/14/2019 0:30,63.968,
2383,2/14/2019 1:00,64.139,
2384,2/14/2019 1:30,64.139,
2385,2/14/2019 2:00,63.968,
2386,2/14/2019 2:30,63.968,
2387,2/14/2019 3:00,63.797,
2388,2/14/2019 3:30,63.797,
2389,2/14/2019 4:00,63.797,
2390,2/14/2019 4:30,63.626,
2391,2/14/2019 5:00,63.626,
2392,2/14/2019 5:30,63.626,
2393,2/14/2019 6:00,63.626,
2394,2/14/2019 6:30,63.626,
2395,2/14/2019 7:00,63.626,
2396,2/14/2019 7:30,64.139,
2397,2/14/2019 8:00,64.481,
2398,2/14/2019 8:30,64.652,
2399,2/14/2019 9:00,64.996,
2400,2/14/2019 9:30,64.996,
2401,2/14/2019 10:00,66.879,
2402,2/14/2019 10:30,65.167,
2403,2/14/2019 11:00,65.509,
2404,2/14/2019 11:30,65.68,
2405,2/14/2019 12:00,65.338,
2406,2/14/2019 12:30,65.68,
2407,2/14/2019 13:00,65.68,
2408,2/14/2019 13:30,65.851,
2409,2/14/2019 14:00,65.851,
2410,2/14/2019 14:30,66.022,
2411,2/14/2019 15:00,66.022,
2412,2/14/2019 15:30,65.851,
2413,2/14/2019 16:00,65.851,
2414,2/14/2019 16:30,65.851,
2415,2/14/2019 17:00,65.509,
2416,2/14/2019 17:30,65.338,
2417,2/14/2019 18:00,65.167,
2418,2/14/2019 18:30,65.167,
2419,2/14/2019 19:00,64.996,
2420,2/14/2019 19:30,64.996,
2421,2/14/2019 20:00,64.996,
2422,2/14/2019 20:30,64.825,
2423,2/14/2019 21:00,64.825,
2424,2/14/2019 21:30,64.825,
2425,2/14/2019 22:00,64.825,
2426,2/14/2019 22:30,64.825,
2427,2/14/2019 23:00,64.825,
2428,2/14/2019 23:30,64.825,
2429,2/15/2019 0:00,64.825,
2430,2/15/2019 0:30,64.825,
2431,2/15/2019 1:00,64.825,
2432,2/15/2019 1:30,64.825,
2433,2/15/2019 2:00,64.825,
2434,2/15/2019 2:30,64.825,
2435,2/15/2019 3:00,64.652,
2436,2/15/2019 3:30,64.652,
2437,2/15/2019 4:00,64.652,
2438,2/15/2019 4:30,64.652,
2439,2/15/2019 5:00,64.652,
2440,2/15/2019 5:30,64.652,
2441,2/15/2019 6:00,64.652,
2442,2/15/2019 6:30,64.652,
2443,2/15/2019 7:00,64.825,
2444,2/15/2019 7:30,65.509,
2445,2/15/2019 8:00,65.68,
2446,2/15/2019 8:30,65.509,
2447,2/15/2019 9:00,65.68,
2448,2/15/2019 9:30,65.68,
2449,2/15/2019 10:00,65.851,
2450,2/15/2019 10:30,66.022,
2451,2/15/2019 11:00,66.879,
2452,2/15/2019 11:30,67.05,
2453,2/15/2019 12:00,66.879,
2454,2/15/2019 12:30,67.05,
2455,2/15/2019 13:00,67.221,
2456,2/15/2019 13:30,67.564,
2457,2/15/2019 14:00,67.564,
2458,2/15/2019 14:30,67.906,
2459,2/15/2019 15:00,68.077,
2460,2/15/2019 15:30,68.248,
2461,2/15/2019 16:00,67.906,
2462,2/15/2019 16:30,68.763,
2463,2/15/2019 17:00,67.906,
2464,2/15/2019 17:30,67.735,
2465,2/15/2019 18:00,67.564,
2466,2/15/2019 18:30,67.221,
2467,2/15/2019 19:00,66.708,
2468,2/15/2019 19:30,66.537,
2469,2/15/2019 20:00,66.193,
2470,2/15/2019 20:30,66.022,
2471,2/15/2019 21:00,66.022,
2472,2/15/2019 21:30,65.851,
2473,2/15/2019 22:00,65.68,
2474,2/15/2019 22:30,65.68,
2475,2/15/2019 23:00,65.509,
2476,2/15/2019 23:30,65.509,
2477,2/16/2019 0:00,65.509,
2478,2/16/2019 0:30,65.509,
2479,2/16/2019 1:00,65.509,
2480,2/16/2019 1:30,65.509,
2481,2/16/2019 2:00,65.509,
2482,2/16/2019 2:30,65.509,
2483,2/16/2019 3:00,65.509,
2484,2/16/2019 3:30,65.509,
2485,2/16/2019 4:00,65.509,
2486,2/16/2019 4:30,65.851,
2487,2/16/2019 5:00,66.022,
2488,2/16/2019 5:30,66.193,
2489,2/16/2019 6:00,66.022,
2490,2/16/2019 6:30,66.022,
2491,2/16/2019 7:00,66.708,
2492,2/16/2019 7:30,66.879,
2493,2/16/2019 8:00,67.221,
2494,2/16/2019 8:30,67.564,
2495,2/16/2019 9:00,67.564,
2496,2/16/2019 9:30,67.906,
2497,2/16/2019 10:00,67.906,
2498,2/16/2019 10:30,68.592,
2499,2/16/2019 11:00,68.763,
2500,2/16/2019 11:30,68.592,
2501,2/16/2019 12:00,68.421,
2502,2/16/2019 12:30,68.934,
2503,2/16/2019 13:00,69.107,
2504,2/16/2019 13:30,69.449,
2505,2/16/2019 14:00,71.168,
2506,2/16/2019 14:30,70.48,
2507,2/16/2019 15:00,69.278,
2508,2/16/2019 15:30,69.278,
2509,2/16/2019 16:00,69.622,
2510,2/16/2019 16:30,69.449,
2511,2/16/2019 17:00,69.278,
2512,2/16/2019 17:30,68.592,
2513,2/16/2019 18:00,68.592,
2514,2/16/2019 18:30,68.421,
2515,2/16/2019 19:00,67.735,
2516,2/16/2019 19:30,67.906,
2517,2/16/2019 20:00,68.077,
2518,2/16/2019 20:30,67.906,
2519,2/16/2019 21:00,67.906,
2520,2/16/2019 21:30,67.735,
